fdc_id,description,food_category_id
2713060,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713061,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713062,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713063,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713064,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713065,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713066,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713067,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713068,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713069,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713070,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713071,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713072,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713073,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713074,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713075,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713076,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713077,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713078,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713079,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713080,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713081,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713082,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713083,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713084,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713085,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713086,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713087,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713088,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713089,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713090,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713091,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713092,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713093,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713094,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713095,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713096,"Avocado, Hass, peeled, pit removed, raw",9
2713097,"Avocado, Hass, peeled, pit removed, raw",9
2713098,"Avocado, Hass, peeled, pit removed, raw",9
2713099,"Avocado, Hass, peeled, pit removed, raw",9
2713100,"Avocado, Hass, peeled, pit removed, raw",9
2713101,"Avocado, Hass, peeled, pit removed, raw",9
2713102,"Avocado, Hass, peeled, pit removed, raw",9
2713103,"Avocado, Hass, peeled, pit removed, raw",9
2713104,"Avocado, Hass, peeled, pit removed, raw",9
2713105,"Avocado, Hass, peeled, pit removed, raw",9
2713106,"Avocado, Hass, peeled, pit removed, raw",9
2713107,"Avocado, Hass, peeled, pit removed, raw",9
2713108,"Avocado, Hass, peeled, pit removed, raw",9
2713109,"Avocado, Hass, peeled, pit removed, raw",9
2713110,"Avocado, Hass, peeled, pit removed, raw",9
2713111,"Avocado, Hass, peeled, pit removed, raw",9
2713112,"Avocado, Hass, peeled, pit removed, raw",9
2713113,"Avocado, Hass, peeled, pit removed, raw",9
2713114,"Avocado, Hass, peeled, pit removed, raw",9
2713115,"Avocado, Hass, peeled, pit removed, raw",9
2713116,"Avocado, Hass, peeled, pit removed, raw",9
2713117,"Avocado, Hass, peeled, pit removed, raw",9
2713118,"Avocado, Hass, peeled, pit removed, raw",9
2713119,"Avocado, Hass, peeled, pit removed, raw",9
2713120,"Avocado, Hass, peeled, pit removed, raw",9
2713121,"Avocado, Hass, peeled, pit removed, raw",9
2713122,"Avocado, Hass, peeled, pit removed, raw",9
2713123,"Avocado, Hass, peeled, pit removed, raw",9
2713124,"Avocado, Hass, peeled, pit removed, raw",9
2713125,"Avocado, Hass, peeled, pit removed, raw",9
2713126,"Avocado, Hass, peeled, pit removed, raw",9
2713127,"Avocado, Hass, peeled, pit removed, raw",9
2713128,"Avocado, Hass, peeled, pit removed, raw",9
2713129,"Avocado, Hass, peeled, pit removed, raw",9
2713130,"Avocado, Hass, peeled, pit removed, raw",9
2713131,"Avocado, Hass, peeled, pit removed, raw",9
2713132,"Avocado, Hass, peeled, pit removed, raw",9
2713133,"Avocado, Hass, peeled, pit removed, raw",9
2713134,"Avocado, Hass, peeled, pit removed, raw",9
2713135,"Avocado, Hass, peeled, pit removed, raw",9
2713136,"Avocado, Hass, peeled, pit removed, raw",9
2713137,"Avocado, Hass, peeled, pit removed, raw",9
2713138,"Avocado, Hass, peeled, pit removed, raw",9
2713139,"Avocado, Hass, peeled, pit removed, raw",9
2713140,"Avocado, Hass, peeled, pit removed, raw",9
2713141,"Avocado, Hass, peeled, pit removed, raw",9
2713142,"Avocado, Hass, peeled, pit removed, raw",9
2713143,"Avocado, Hass, peeled, pit removed, raw",9
2713144,"Avocado, Hass, peeled, pit removed, raw",9
2713145,"Avocado, Hass, peeled, pit removed, raw",9
2713146,"Avocado, Hass, peeled, pit removed, raw",9
2713147,"Avocado, Hass, peeled, pit removed, raw",9
2713148,"Avocado, Hass, peeled, pit removed, raw",9
2713149,"Avocado, Hass, peeled, pit removed, raw",9
2713150,"Avocado, Hass, peeled, pit removed, raw",9
2713151,"Avocado, Hass, peeled, pit removed, raw",9
2713152,"Avocado, Hass, peeled, pit removed, raw",9
2713153,"Avocado, Hass, peeled, pit removed, raw",9
2713154,"Avocado, Hass, peeled, pit removed, raw",9
2713155,"Avocado, Hass, peeled, pit removed, raw",9
2713156,"Avocado, Hass, peeled, pit removed, raw",9
2713157,"Avocado, Hass, peeled, pit removed, raw",9
2713158,"Avocado, Hass, peeled, pit removed, raw",9
2713159,"Avocado, Hass, peeled, pit removed, raw",9
2713160,"Avocado, Hass, peeled, pit removed, raw",9
2713161,"Avocado, Hass, peeled, pit removed, raw",9
2713162,"Avocado, Hass, peeled, pit removed, raw",9
2713163,"Avocado, Hass, peeled, pit removed, raw",9
2713164,"Avocado, Hass, peeled, pit removed, raw",9
2713165,"Avocado, Hass, peeled, pit removed, raw",9
2713166,"Avocado, Hass, peeled, pit removed, raw",9
2713167,"Avocado, Hass, peeled, pit removed, raw",9
2713168,"Avocado, Hass, peeled, pit removed, raw",9
2713169,"Avocado, Hass, peeled, pit removed, raw",9
2713170,"Avocado, Hass, peeled, pit removed, raw",9
2713171,"Avocado, Hass, peeled, pit removed, raw",9
2713172,"Avocado, Hass, peeled, pit removed, raw",9
2713173,"Avocado, Hass, peeled, pit removed, raw",9
2713174,"Avocado, Hass, peeled, pit removed, raw",9
2713175,"Avocado, Hass, peeled, pit removed, raw",9
2713176,"Avocado, Hass, peeled, pit removed, raw",9
2713177,"Avocado, Hass, peeled, pit removed, raw",9
2713178,"Avocado, Hass, peeled, pit removed, raw",9
2713179,"Avocado, Hass, peeled, pit removed, raw",9
2713180,"Avocado, Hass, peeled, pit removed, raw",9
2713181,"Avocado, Hass, peeled, pit removed, raw",9
2713182,"Avocado, Hass, peeled, pit removed, raw",9
2713183,"Avocado, Hass, peeled, pit removed, raw",9
2713184,"Avocado, Hass, peeled, pit removed, raw",9
2713185,"Avocado, Hass, peeled, pit removed, raw",9
2713186,"Avocado, Hass, peeled, pit removed, raw",9
2713187,"Avocado, Hass, peeled, pit removed, raw",9
2713188,"Avocado, Hass, peeled, pit removed, raw",9
2713189,"Avocado, Hass, peeled, pit removed, raw",9
2713190,"Avocado, Hass, peeled, pit removed, raw",9
2713191,"Avocado, Hass, peeled, pit removed, raw",9
2713192,"Avocado, Hass, peeled, pit removed, raw",9
2713193,"Avocado, Hass, peeled, pit removed, raw",9
2713194,"Avocado, Hass, peeled, pit removed, raw",9
2713195,"Avocado, Hass, peeled, pit removed, raw",9
2713196,"Avocado, Hass, peeled, pit removed, raw",9
2713197,"Avocado, Hass, peeled, pit removed, raw",9
2713198,"Avocado, Hass, peeled, pit removed, raw",9
2713199,"Avocado, Hass, peeled, pit removed, raw",9
2713200,"Avocado, Hass, peeled, pit removed, raw",9
2713201,"Avocado, Hass, peeled, pit removed, raw",9
2713202,"Avocado, Hass, peeled, pit removed, raw",9
2713203,"Avocado, Hass, peeled, pit removed, raw",9
2713204,"Avocado, Hass, peeled, pit removed, raw",9
2713205,"Avocado, Hass, peeled, pit removed, raw",9
2713206,"Avocado, Hass, peeled, pit removed, raw",9
2713207,"Avocado, Hass, peeled, pit removed, raw",9
2713208,"Avocado, Hass, peeled, pit removed, raw",9
2713209,"Avocado, Hass, peeled, pit removed, raw",9
2713210,"Avocado, Hass, peeled, pit removed, raw",9
2713211,"Avocado, Hass, peeled, pit removed, raw",9
2713212,"Avocado, Hass, peeled, pit removed, raw",9
2713213,"Avocado, Hass, peeled, pit removed, raw",9
2713214,"Avocado, Hass, peeled, pit removed, raw",9
2713215,"Avocado, Hass, peeled, pit removed, raw",9
2713216,"Avocado, Hass, peeled, pit removed, raw",9
2713217,"Avocado, Hass, peeled, pit removed, raw",9
2713218,"Avocado, Hass, peeled, pit removed, raw",9
2713219,"Avocado, Hass, peeled, pit removed, raw",9
2713220,"Avocado, Hass, peeled, pit removed, raw",9
2713221,"Avocado, Hass, peeled, pit removed, raw",9
2713222,"Avocado, Hass, peeled, pit removed, raw",9
2713223,"Avocado, Hass, peeled, pit removed, raw",9
2713224,"Apricot, with skin, pitted, raw",9
2713225,"Apricot, with skin, pitted, raw",9
2713226,"Apricot, with skin, pitted, raw",9
2713227,"Apricot, with skin, pitted, raw",9
2713228,"Apricot, with skin, pitted, raw",9
2713229,"Apricot, with skin, pitted, raw",9
2713230,"Apricot, with skin, pitted, raw",9
2713231,"Apricot, with skin, pitted, raw",9
2713232,"Apricot, with skin, pitted, raw",9
2713233,"Apricot, with skin, pitted, raw",9
2713234,"Apricot, with skin, pitted, raw",9
2713235,"Apricot, with skin, pitted, raw",9
2713236,"Apricot, with skin, pitted, raw",9
2713237,"Apricot, with skin, pitted, raw",9
2713238,"Apricot, with skin, pitted, raw",9
2713239,"Apricot, with skin, pitted, raw",9
2713240,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713241,"Corn, sweet, yellow and white kernels, husked, kernels cut off, raw",11
2713242,"Apricot, with skin, pitted, raw",9
2713243,"Apricot, with skin, pitted, raw",9
2713244,"Apricot, with skin, pitted, raw",9
2713245,"Apricot, with skin, pitted, raw",9
2713246,"Apricot, with skin, pitted, raw",9
2713247,"Apricot, with skin, pitted, raw",9
2713248,"Apricot, with skin, pitted, raw",9
2713249,"Apricot, with skin, pitted, raw",9
2713250,"Apricot, with skin, pitted, raw",9
2713251,"Apricot, with skin, pitted, raw",9
2713252,"Apricot, with skin, pitted, raw",9
2713253,"Apricot, with skin, pitted, raw",9
2713254,"Apricot, with skin, pitted, raw",9
2713255,"Apricot, with skin, pitted, raw",9
2713256,"Apricot, with skin, pitted, raw",9
2713257,"Apricot, with skin, pitted, raw",9
2713258,"Apricot, with skin, pitted, raw",9
2713259,"Apricot, with skin, pitted, raw",9
2713260,"Apricot, with skin, pitted, raw",9
2713261,"Apricot, with skin, pitted, raw",9
2713262,"Apricot, with skin, pitted, raw",9
2713263,"Apricot, with skin, pitted, raw",9
2713264,"Apricot, with skin, pitted, raw",9
2713265,"Apricot, with skin, pitted, raw",9
2713266,"Apricot, with skin, pitted, raw",9
2713267,"Apricot, with skin, pitted, raw",9
2713268,"Apricot, with skin, pitted, raw",9
2713269,"Apricot, with skin, pitted, raw",9
2713270,"Apricot, with skin, pitted, raw",9
2713271,"Apricot, with skin, pitted, raw",9
2713272,"Apricot, with skin, pitted, raw",9
2713273,"Apricot, with skin, pitted, raw",9
2713274,"Melons, honeydew, flesh only, raw",9
2713275,"Melons, honeydew, flesh only, raw",9
2713276,"Melons, honeydew, flesh only, raw",9
2713277,"Melons, honeydew, flesh only, raw",9
2713278,"Melons, honeydew, flesh only, raw",9
2713279,"Apricot, with skin, pitted, raw",9
2713280,"Apricot, with skin, pitted, raw",9
2713281,"Apricot, with skin, pitted, raw",9
2713282,"Apricot, with skin, pitted, raw",9
2713283,"Apricot, with skin, pitted, raw",9
2713284,"Apricot, with skin, pitted, raw",9
2713285,"Apricot, with skin, pitted, raw",9
2713286,"Apricot, with skin, pitted, raw",9
2713287,"Apricot, with skin, pitted, raw",9
2713288,"Apricot, with skin, pitted, raw",9
2713289,"Apricot, with skin, pitted, raw",9
2713290,"Apricot, with skin, pitted, raw",9
2713291,"Apricot, with skin, pitted, raw",9
2713292,"Apricot, with skin, pitted, raw",9
2713293,"Apricot, with skin, pitted, raw",9
2713294,"Apricot, with skin, pitted, raw",9
2713295,"Melons, honeydew, flesh only, raw",9
2713296,"Melons, honeydew, flesh only, raw",9
2713297,"Melons, honeydew, flesh only, raw",9
2713298,"Plantains, green, unripe, peeled, raw",9
2713299,"Plantains, green, unripe, peeled, raw",9
2713300,"Apricot, with skin, pitted, raw",9
2713301,"Apricot, with skin, pitted, raw",9
2713302,"Apricot, with skin, pitted, raw",9
2713303,"Apricot, with skin, pitted, raw",9
2713304,"Apricot, with skin, pitted, raw",9
2713305,"Apricot, with skin, pitted, raw",9
2713306,"Apricot, with skin, pitted, raw",9
2713307,"Apricot, with skin, pitted, raw",9
2713308,"Apricot, with skin, pitted, raw",9
2713309,"Apricot, with skin, pitted, raw",9
2713310,"Apricot, with skin, pitted, raw",9
2713311,"Apricot, with skin, pitted, raw",9
2713312,"Apricot, with skin, pitted, raw",9
2713313,"Apricot, with skin, pitted, raw",9
2713314,"Apricot, with skin, pitted, raw",9
2713315,"Apricot, with skin, pitted, raw",9
2713316,"Plantains, green, unripe, peeled, raw",9
2713317,"Plantains, green, unripe, peeled, raw",9
2713318,"Plantains, green, unripe, peeled, raw",9
2713319,"Plantains, green, unripe, peeled, raw",9
2713320,"Plantains, yellow, ripe, peeled, raw",9
2713321,"Apricot, with skin, pitted, raw",9
2713322,"Apricot, with skin, pitted, raw",9
2713323,"Apricot, with skin, pitted, raw",9
2713324,"Apricot, with skin, pitted, raw",9
2713325,"Apricot, with skin, pitted, raw",9
2713326,"Apricot, with skin, pitted, raw",9
2713327,"Apricot, with skin, pitted, raw",9
2713328,"Apricot, with skin, pitted, raw",9
2713329,"Apricot, with skin, pitted, raw",9
2713330,"Apricot, with skin, pitted, raw",9
2713331,"Apricot, with skin, pitted, raw",9
2713332,"Apricot, with skin, pitted, raw",9
2713333,"Apricot, with skin, pitted, raw",9
2713334,"Apricot, with skin, pitted, raw",9
2713335,"Apricot, with skin, pitted, raw",9
2713336,"Apricot, with skin, pitted, raw",9
2713337,"Plantains, yellow, ripe, peeled, raw",9
2713338,"Plantains, yellow, ripe, peeled, raw",9
2713339,"Plantains, yellow, ripe, peeled, raw",9
2713340,"Plantains, yellow, ripe, peeled, raw",9
2713341,"Plantains, yellow, ripe, peeled, raw",9
2713342,"Apricot, with skin, pitted, raw",9
2713343,"Apricot, with skin, pitted, raw",9
2713344,"Apricot, with skin, pitted, raw",9
2713345,"Apricot, with skin, pitted, raw",9
2713346,"Apricot, with skin, pitted, raw",9
2713347,"Apricot, with skin, pitted, raw",9
2713348,"Apricot, with skin, pitted, raw",9
2713349,"Apricot, with skin, pitted, raw",9
2713350,"Apricot, with skin, pitted, raw",9
2713351,"Apricot, with skin, pitted, raw",9
2713352,"Apricot, with skin, pitted, raw",9
2713353,"Apricot, with skin, pitted, raw",9
2713354,"Apricot, with skin, pitted, raw",9
2713355,"Apricot, with skin, pitted, raw",9
2713356,"Apricot, with skin, pitted, raw",9
2713357,"Apricot, with skin, pitted, raw",9
2713358,"Plantains, black, overripe, peeled, raw",9
2713359,"Plantains, black, overripe, peeled, raw",9
2713360,"Plantains, black, overripe, peeled, raw",9
2713361,"Plantains, black, overripe, peeled, raw",9
2713362,"Plantains, black, overripe, peeled, raw",9
2713363,"Apricot, with skin, pitted, raw",9
2713364,"Apricot, with skin, pitted, raw",9
2713365,"Apricot, with skin, pitted, raw",9
2713366,"Apricot, with skin, pitted, raw",9
2713367,"Apricot, with skin, pitted, raw",9
2713368,"Apricot, with skin, pitted, raw",9
2713369,"Apricot, with skin, pitted, raw",9
2713370,"Apricot, with skin, pitted, raw",9
2713371,"Apricot, with skin, pitted, raw",9
2713372,"Apricot, with skin, pitted, raw",9
2713373,"Apricot, with skin, pitted, raw",9
2713374,"Apricot, with skin, pitted, raw",9
2713375,"Apricot, with skin, pitted, raw",9
2713376,"Apricot, with skin, pitted, raw",9
2713377,"Apricot, with skin, pitted, raw",9
2713378,"Apricot, with skin, pitted, raw",9
2713379,"Plantains, black, overripe, peeled, raw",9
2713380,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713381,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713382,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713383,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713384,"Kiwifruit (kiwi), green, peeled, raw",9
2713385,"Kiwifruit (kiwi), green, peeled, raw",9
2713386,"Kiwifruit (kiwi), green, peeled, raw",9
2713387,"Kiwifruit (kiwi), green, peeled, raw",9
2713388,"Kiwifruit (kiwi), green, peeled, raw",9
2713389,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713390,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713391,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713392,"Mango, Tommy Atkins, peeled, pit removed, raw",9
2713393,"Apricot, with skin, pitted, raw",9
2713394,"Kiwifruit (kiwi), green, peeled, raw",9
2713395,"Kiwifruit (kiwi), green, peeled, raw",9
2713396,"Kiwifruit (kiwi), green, peeled, raw",9
2713397,"Kiwifruit (kiwi), green, peeled, raw",9
2713398,"Kiwifruit (kiwi), green, peeled, raw",9
2713399,"Kiwifruit (kiwi), green, peeled, raw",9
2713400,"Kiwifruit (kiwi), green, peeled, raw",9
2713401,"Kiwifruit (kiwi), green, peeled, raw",9
2713402,"Kiwifruit (kiwi), green, peeled, raw",9
2713403,"Kiwifruit (kiwi), green, peeled, raw",9
2713404,"Kiwifruit (kiwi), green, peeled, raw",9
2713405,"Kiwifruit (kiwi), green, peeled, raw",9
2713406,"Kiwifruit (kiwi), green, peeled, raw",9
2713407,"Kiwifruit (kiwi), green, peeled, raw",9
2713408,"Kiwifruit (kiwi), green, peeled, raw",9
2713409,"Kiwifruit (kiwi), green, peeled, raw",9
2713410,"Apricot, with skin, pitted, raw",9
2713411,"Apricot, with skin, pitted, raw",9
2713412,"Apricot, with skin, pitted, raw",9
2713413,"Apricot, with skin, pitted, raw",9
2713414,"Apricot, with skin, pitted, raw",9
2713415,"Kiwifruit (kiwi), green, peeled, raw",9
2713416,"Kiwifruit (kiwi), green, peeled, raw",9
2713417,"Kiwifruit (kiwi), green, peeled, raw",9
2713418,"Kiwifruit (kiwi), green, peeled, raw",9
2713419,"Kiwifruit (kiwi), green, peeled, raw",9
2713420,"Kiwifruit (kiwi), green, peeled, raw",9
2713421,"Kiwifruit (kiwi), green, peeled, raw",9
2713422,"Kiwifruit (kiwi), green, peeled, raw",9
2713423,"Kiwifruit (kiwi), green, peeled, raw",9
2713424,"Kiwifruit (kiwi), green, peeled, raw",9
2713425,"Kiwifruit (kiwi), green, peeled, raw",9
2713426,"Kiwifruit (kiwi), green, peeled, raw",9
2713427,"Kiwifruit (kiwi), green, peeled, raw",9
2713428,"Kiwifruit (kiwi), green, peeled, raw",9
2713429,"Kiwifruit (kiwi), green, peeled, raw",9
2713430,"Kiwifruit (kiwi), green, peeled, raw",9
2713431,"Apricot, with skin, pitted, raw",9
2713432,"Apricot, with skin, pitted, raw",9
2713433,"Kiwifruit (kiwi), green, peeled, raw",9
2713434,"Kiwifruit (kiwi), green, peeled, raw",9
2713435,"Kiwifruit (kiwi), green, peeled, raw",9
2713436,"Kiwifruit (kiwi), green, peeled, raw",9
2713437,"Kiwifruit (kiwi), green, peeled, raw",9
2713438,"Kiwifruit (kiwi), green, peeled, raw",9
2713439,"Kiwifruit (kiwi), green, peeled, raw",9
2713440,"Kiwifruit (kiwi), green, peeled, raw",9
2713441,"Kiwifruit (kiwi), green, peeled, raw",9
2713442,"Kiwifruit (kiwi), green, peeled, raw",9
2713443,"Kiwifruit (kiwi), green, peeled, raw",9
2713444,"Kiwifruit (kiwi), green, peeled, raw",9
2713445,"Kiwifruit (kiwi), green, peeled, raw",9
2713446,"Kiwifruit (kiwi), green, peeled, raw",9
2713447,"Kiwifruit (kiwi), green, peeled, raw",9
2713448,"Kiwifruit (kiwi), green, peeled, raw",9
2713449,"Kiwifruit (kiwi), green, peeled, raw",9
2713450,"Kiwifruit (kiwi), green, peeled, raw",9
2713451,"Kiwifruit (kiwi), green, peeled, raw",9
